total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
109069.24,2593.96,106475.28,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2593.96', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
110469.62,0.00,110469.62,USD,CRYPTO-001,MARGIN,USD,[],False,{}
110460.80,3087.18,107373.62,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3087.18', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
112002.27,0.00,112002.27,USD,CRYPTO-001,MARGIN,USD,[],False,{}
111995.00,2545.12,109449.88,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '2545.12', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
114001.95,0.00,114001.95,USD,CRYPTO-001,MARGIN,USD,[],False,{}
113992.66,3250.81,110741.85,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3250.81', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
113641.39,0.00,113641.39,USD,CRYPTO-001,MARGIN,USD,[],False,{}
113631.76,3370.38,110261.38,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3370.38', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
113306.40,0.00,113306.40,USD,CRYPTO-001,MARGIN,USD,[],False,{}
113297.09,3259.76,110037.33,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3259.76', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
113075.81,0.00,113075.81,USD,CRYPTO-001,MARGIN,USD,[],False,{}
113066.28,3333.88,109732.40,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3333.88', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
113775.97,0.00,113775.97,USD,CRYPTO-001,MARGIN,USD,[],False,{}
113765.72,3585.86,110179.86,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3585.86', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
113084.41,0.00,113084.41,USD,CRYPTO-001,MARGIN,USD,[],False,{}
113073.49,3820.49,109253.00,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '3820.49', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
134491.82,0.00,134491.82,USD,CRYPTO-001,MARGIN,USD,[],False,{}
134459.45,11328.24,123131.21,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '11328.24', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
131280.04,0.00,131280.04,USD,CRYPTO-001,MARGIN,USD,[],False,{}
131244.53,12428.60,118815.93,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '12428.60', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
149586.42,0.00,149586.42,USD,CRYPTO-001,MARGIN,USD,[],False,{}
149532.51,18867.13,130665.38,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '18867.13', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
146024.84,0.00,146024.84,USD,CRYPTO-001,MARGIN,USD,[],False,{}
145967.48,20074.74,125892.74,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '20074.74', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
137712.46,0.00,137712.46,USD,CRYPTO-001,MARGIN,USD,[],False,{}
137663.31,17202.69,120460.62,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '17202.69', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
151428.30,0.00,151428.30,USD,CRYPTO-001,MARGIN,USD,[],False,{}
151392.95,12372.57,139020.38,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '12372.57', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
160881.79,0.00,160881.79,USD,CRYPTO-001,MARGIN,USD,[],False,{}
160836.91,15709.37,145127.54,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '15709.37', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
157472.67,0.00,157472.67,USD,CRYPTO-001,MARGIN,USD,[],False,{}
157424.47,16869.98,140554.49,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '16869.98', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
166109.72,0.00,166109.72,USD,CRYPTO-001,MARGIN,USD,[],False,{}
166052.78,19929.75,146123.03,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '19929.75', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
179110.79,0.00,179110.79,USD,CRYPTO-001,MARGIN,USD,[],False,{}
179066.95,15344.10,163722.85,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '15344.10', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
173619.61,0.00,173619.61,USD,CRYPTO-001,MARGIN,USD,[],False,{}
173581.18,13450.98,160130.20,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '13450.98', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
167613.57,0.00,167613.57,USD,CRYPTO-001,MARGIN,USD,[],False,{}
167569.22,15524.12,152045.10,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '15524.12', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
161596.14,0.00,161596.14,USD,CRYPTO-001,MARGIN,USD,[],False,{}
161557.72,13446.99,148110.73,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '13446.99', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
158134.75,0.00,158134.75,USD,CRYPTO-001,MARGIN,USD,[],False,{}
158092.95,14630.40,143462.55,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '14630.40', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
158457.26,0.00,158457.26,USD,CRYPTO-001,MARGIN,USD,[],False,{}
158415.05,14772.68,143642.37,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '14772.68', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
177209.90,0.00,177209.90,USD,CRYPTO-001,MARGIN,USD,[],False,{}
177186.51,8186.30,169000.21,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '8186.30', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
174653.75,0.00,174653.75,USD,CRYPTO-001,MARGIN,USD,[],False,{}
174632.87,7307.14,167325.73,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '7307.14', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
173117.60,0.00,173117.60,USD,CRYPTO-001,MARGIN,USD,[],False,{}
173095.23,7829.66,165265.57,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '7829.66', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
170945.63,0.00,170945.63,USD,CRYPTO-001,MARGIN,USD,[],False,{}
170925.39,7084.38,163841.01,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '7084.38', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
171191.08,0.00,171191.08,USD,CRYPTO-001,MARGIN,USD,[],False,{}
171171.12,6984.40,164186.72,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '6984.40', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
170612.83,0.00,170612.83,USD,CRYPTO-001,MARGIN,USD,[],False,{}
170593.41,6795.80,163797.61,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '6795.80', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
169894.02,0.00,169894.02,USD,CRYPTO-001,MARGIN,USD,[],False,{}
169873.92,7033.55,162840.37,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '7033.55', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
165642.96,0.00,165642.96,USD,CRYPTO-001,MARGIN,USD,[],False,{}
165627.08,5558.27,160068.81,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '5558.27', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
164386.57,0.00,164386.57,USD,CRYPTO-001,MARGIN,USD,[],False,{}
164369.47,5986.47,158383.00,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '5986.47', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
164006.50,0.00,164006.50,USD,CRYPTO-001,MARGIN,USD,[],False,{}
163989.74,5865.29,158124.45,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '5865.29', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
163639.49,0.00,163639.49,USD,CRYPTO-001,MARGIN,USD,[],False,{}
163622.40,5981.90,157640.50,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '5981.90', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
168317.55,0.00,168317.55,USD,CRYPTO-001,MARGIN,USD,[],False,{}
168295.74,7632.84,160662.90,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '7632.84', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
165771.69,0.00,165771.69,USD,CRYPTO-001,MARGIN,USD,[],False,{}
165747.38,8507.74,157239.64,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '8507.74', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
163779.86,0.00,163779.86,USD,CRYPTO-001,MARGIN,USD,[],False,{}
163757.50,7826.94,155930.56,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '7826.94', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
161719.84,0.00,161719.84,USD,CRYPTO-001,MARGIN,USD,[],False,{}
161695.46,8531.59,153163.87,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '8531.59', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
164883.29,0.00,164883.29,USD,CRYPTO-001,MARGIN,USD,[],False,{}
164855.70,9656.98,155198.72,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '9656.98', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
163077.48,0.00,163077.48,USD,CRYPTO-001,MARGIN,USD,[],False,{}
163048.14,10269.09,152779.05,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '10269.09', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
161374.46,0.00,161374.46,USD,CRYPTO-001,MARGIN,USD,[],False,{}
161346.77,9692.99,151653.78,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '9692.99', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
160685.22,0.00,160685.22,USD,CRYPTO-001,MARGIN,USD,[],False,{}
160656.89,9914.62,150742.27,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '9914.62', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
162071.43,0.00,162071.43,USD,CRYPTO-001,MARGIN,USD,[],False,{}
162041.66,10420.13,151621.53,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '10420.13', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
165032.43,0.00,165032.43,USD,CRYPTO-001,MARGIN,USD,[],False,{}
165005.68,9364.00,155641.68,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '9364.00', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
164442.43,0.00,164442.43,USD,CRYPTO-001,MARGIN,USD,[],False,{}
164416.21,9176.04,155240.17,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '9176.04', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
163584.89,0.00,163584.89,USD,CRYPTO-001,MARGIN,USD,[],False,{}
163557.87,9457.54,154100.33,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '9457.54', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
179005.78,0.00,179005.78,USD,CRYPTO-001,MARGIN,USD,[],False,{}
178963.27,14879.19,164084.08,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '14879.19', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
178356.39,0.00,178356.39,USD,CRYPTO-001,MARGIN,USD,[],False,{}
178313.31,15076.52,163236.79,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '15076.52', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
198995.19,0.00,198995.19,USD,CRYPTO-001,MARGIN,USD,[],False,{}
198931.37,22337.51,176593.86,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '22337.51', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
197456.03,0.00,197456.03,USD,CRYPTO-001,MARGIN,USD,[],False,{}
197390.80,22831.05,174559.75,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '22831.05', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
198104.30,0.00,198104.30,USD,CRYPTO-001,MARGIN,USD,[],False,{}
198038.29,23103.88,174934.41,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '23103.88', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
198887.13,0.00,198887.13,USD,CRYPTO-001,MARGIN,USD,[],False,{}
198822.03,22784.00,176038.03,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '22784.00', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
194344.29,0.00,194344.29,USD,CRYPTO-001,MARGIN,USD,[],False,{}
194283.61,21238.03,173045.58,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21238.03', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
190805.25,0.00,190805.25,USD,CRYPTO-001,MARGIN,USD,[],False,{}
190741.16,22433.03,168308.13,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '22433.03', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
185975.59,0.00,185975.59,USD,CRYPTO-001,MARGIN,USD,[],False,{}
185916.20,20785.86,165130.34,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '20785.86', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
184935.53,0.00,184935.53,USD,CRYPTO-001,MARGIN,USD,[],False,{}
184875.22,21107.99,163767.23,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21107.99', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
185088.20,0.00,185088.20,USD,CRYPTO-001,MARGIN,USD,[],False,{}
185027.62,21203.74,163823.88,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21203.74', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
182353.51,0.00,182353.51,USD,CRYPTO-001,MARGIN,USD,[],False,{}
182290.32,22117.56,160172.76,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '22117.56', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
213688.85,0.00,213688.85,USD,CRYPTO-001,MARGIN,USD,[],False,{}
213594.16,33140.18,180453.98,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '33140.18', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
208881.91,0.00,208881.91,USD,CRYPTO-001,MARGIN,USD,[],False,{}
208782.61,34754.72,174027.89,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '34754.72', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
205183.14,0.00,205183.14,USD,CRYPTO-001,MARGIN,USD,[],False,{}
205087.34,33528.43,171558.91,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '33528.43', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
198702.69,0.00,198702.69,USD,CRYPTO-001,MARGIN,USD,[],False,{}
198600.61,35727.33,162873.28,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '35727.33', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
188914.08,0.00,188914.08,USD,CRYPTO-001,MARGIN,USD,[],False,{}
188821.60,32369.41,156452.19,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '32369.41', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
180700.65,0.00,180700.65,USD,CRYPTO-001,MARGIN,USD,[],False,{}
180600.15,35176.57,145423.58,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '35176.57', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
177869.61,0.00,177869.61,USD,CRYPTO-001,MARGIN,USD,[],False,{}
177771.74,34255.14,143516.60,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '34255.14', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
188379.28,0.00,188379.28,USD,CRYPTO-001,MARGIN,USD,[],False,{}
188292.10,30511.99,157780.11,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '30511.99', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
185383.80,0.00,185383.80,USD,CRYPTO-001,MARGIN,USD,[],False,{}
185299.45,29523.60,155775.85,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '29523.60', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
185534.70,0.00,185534.70,USD,CRYPTO-001,MARGIN,USD,[],False,{}
185450.67,29411.85,156038.82,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '29411.85', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
206195.25,0.00,206195.25,USD,CRYPTO-001,MARGIN,USD,[],False,{}
206090.37,36709.17,169381.20,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36709.17', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
203906.74,0.00,203906.74,USD,CRYPTO-001,MARGIN,USD,[],False,{}
203799.78,37436.00,166363.78,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '37436.00', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
209254.16,0.00,209254.16,USD,CRYPTO-001,MARGIN,USD,[],False,{}
209141.63,39384.42,169757.21,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '39384.42', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
205051.68,0.00,205051.68,USD,CRYPTO-001,MARGIN,USD,[],False,{}
204935.18,40775.13,164160.05,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '40775.13', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
201153.17,0.00,201153.17,USD,CRYPTO-001,MARGIN,USD,[],False,{}
201040.34,39490.91,161549.43,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '39490.91', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
198248.47,0.00,198248.47,USD,CRYPTO-001,MARGIN,USD,[],False,{}
198132.96,40427.64,157705.32,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '40427.64', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
191565.66,0.00,191565.66,USD,CRYPTO-001,MARGIN,USD,[],False,{}
191456.61,38167.25,153289.36,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '38167.25', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
181738.32,0.00,181738.32,USD,CRYPTO-001,MARGIN,USD,[],False,{}
181619.67,41527.13,140092.54,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '41527.13', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
175976.29,0.00,175976.29,USD,CRYPTO-001,MARGIN,USD,[],False,{}
175863.17,39591.53,136271.64,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '39591.53', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
198288.05,0.00,198288.05,USD,CRYPTO-001,MARGIN,USD,[],False,{}
198197.45,31711.12,166486.33,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '31711.12', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
196967.25,0.00,196967.25,USD,CRYPTO-001,MARGIN,USD,[],False,{}
196877.79,31311.86,165565.93,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '31311.86', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
216343.39,0.00,216343.39,USD,CRYPTO-001,MARGIN,USD,[],False,{}
