total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
71939.28,19170.05,52769.23,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '19170.05', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
78659.77,0.00,78659.77,USD,CRYPTO-001,MARGIN,USD,[],False,{}
78598.38,21487.77,57110.61,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21487.77', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
72953.20,0.00,72953.20,USD,CRYPTO-001,MARGIN,USD,[],False,{}
72892.83,21128.80,51764.03,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21128.80', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
74471.63,0.00,74471.63,USD,CRYPTO-001,MARGIN,USD,[],False,{}
74414.06,20149.17,54264.89,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '20149.17', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
85229.41,0.00,85229.41,USD,CRYPTO-001,MARGIN,USD,[],False,{}
85182.53,16408.10,68774.43,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '16408.10', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
83385.67,0.00,83385.67,USD,CRYPTO-001,MARGIN,USD,[],False,{}
83335.03,17724.15,65610.88,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '17724.15', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
79825.56,0.00,79825.56,USD,CRYPTO-001,MARGIN,USD,[],False,{}
79778.21,16570.83,63207.38,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '16570.83', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
74125.20,0.00,74125.20,USD,CRYPTO-001,MARGIN,USD,[],False,{}
74082.10,15084.90,58997.20,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '15084.90', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
80292.83,0.00,80292.83,USD,CRYPTO-001,MARGIN,USD,[],False,{}
80255.69,12998.38,67257.31,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '12998.38', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
75911.32,0.00,75911.32,USD,CRYPTO-001,MARGIN,USD,[],False,{}
75867.75,15247.79,60619.96,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '15247.79', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
70550.38,0.00,70550.38,USD,CRYPTO-001,MARGIN,USD,[],False,{}
70513.08,13053.80,57459.28,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '13053.80', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
71510.79,0.00,71510.79,USD,CRYPTO-001,MARGIN,USD,[],False,{}
71471.68,13686.80,57784.88,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '13686.80', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
71727.71,0.00,71727.71,USD,CRYPTO-001,MARGIN,USD,[],False,{}
71688.37,13768.58,57919.79,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '13768.58', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
78584.94,0.00,78584.94,USD,CRYPTO-001,MARGIN,USD,[],False,{}
78539.07,16054.13,62484.94,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '16054.13', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
79246.17,0.00,79246.17,USD,CRYPTO-001,MARGIN,USD,[],False,{}
79200.61,15944.60,63256.01,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '15944.60', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
77104.97,0.00,77104.97,USD,CRYPTO-001,MARGIN,USD,[],False,{}
77062.19,14973.75,62088.44,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '14973.75', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
79379.43,0.00,79379.43,USD,CRYPTO-001,MARGIN,USD,[],False,{}
79338.06,14481.03,64857.03,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '14481.03', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
76394.30,0.00,76394.30,USD,CRYPTO-001,MARGIN,USD,[],False,{}
76363.28,10858.02,65505.26,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '10858.02', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
78156.25,0.00,78156.25,USD,CRYPTO-001,MARGIN,USD,[],False,{}
78126.59,10379.46,67747.13,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '10379.46', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
78190.26,0.00,78190.26,USD,CRYPTO-001,MARGIN,USD,[],False,{}
78167.69,7900.49,70267.20,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '7900.49', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
80338.50,0.00,80338.50,USD,CRYPTO-001,MARGIN,USD,[],False,{}
80317.47,7359.56,72957.91,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '7359.56', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
83668.59,0.00,83668.59,USD,CRYPTO-001,MARGIN,USD,[],False,{}
83647.42,7408.12,76239.30,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '7408.12', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
83397.06,0.00,83397.06,USD,CRYPTO-001,MARGIN,USD,[],False,{}
83377.26,6928.88,76448.38,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '6928.88', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
83687.46,0.00,83687.46,USD,CRYPTO-001,MARGIN,USD,[],False,{}
83667.49,6989.42,76678.07,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '6989.42', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
83664.44,0.00,83664.44,USD,CRYPTO-001,MARGIN,USD,[],False,{}
83644.63,6934.33,76710.30,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '6934.33', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
83103.29,0.00,83103.29,USD,CRYPTO-001,MARGIN,USD,[],False,{}
83083.05,7084.38,75998.67,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '7084.38', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
84007.20,0.00,84007.20,USD,CRYPTO-001,MARGIN,USD,[],False,{}
83988.09,6688.69,77299.40,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '6688.69', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
84284.83,0.00,84284.83,USD,CRYPTO-001,MARGIN,USD,[],False,{}
84265.40,6801.13,77464.27,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '6801.13', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
83986.91,0.00,83986.91,USD,CRYPTO-001,MARGIN,USD,[],False,{}
83966.31,7208.37,76757.94,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '7208.37', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
87940.59,0.00,87940.59,USD,CRYPTO-001,MARGIN,USD,[],False,{}
87924.13,5762.50,82161.63,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '5762.50', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
88531.42,0.00,88531.42,USD,CRYPTO-001,MARGIN,USD,[],False,{}
88514.51,5917.88,82596.63,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '5917.88', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
88795.50,0.00,88795.50,USD,CRYPTO-001,MARGIN,USD,[],False,{}
88777.85,6178.24,82599.61,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '6178.24', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
87939.26,0.00,87939.26,USD,CRYPTO-001,MARGIN,USD,[],False,{}
87922.46,5878.93,82043.53,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '5878.93', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
87956.42,0.00,87956.42,USD,CRYPTO-001,MARGIN,USD,[],False,{}
87939.74,5837.95,82101.79,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '5837.95', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
93046.17,0.00,93046.17,USD,CRYPTO-001,MARGIN,USD,[],False,{}
93022.55,8268.21,84754.34,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '8268.21', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
93940.11,0.00,93940.11,USD,CRYPTO-001,MARGIN,USD,[],False,{}
93915.28,8690.20,85225.08,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '8690.20', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
94283.64,0.00,94283.64,USD,CRYPTO-001,MARGIN,USD,[],False,{}
94259.69,8381.62,85878.07,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '8381.62', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
98762.20,0.00,98762.20,USD,CRYPTO-001,MARGIN,USD,[],False,{}
98733.79,9943.86,88789.93,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '9943.86', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
98112.44,0.00,98112.44,USD,CRYPTO-001,MARGIN,USD,[],False,{}
98083.59,10096.70,87986.89,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '10096.70', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
96060.31,0.00,96060.31,USD,CRYPTO-001,MARGIN,USD,[],False,{}
96033.83,9266.67,86767.16,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '9266.67', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
94736.41,0.00,94736.41,USD,CRYPTO-001,MARGIN,USD,[],False,{}
94709.16,9537.36,85171.80,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '9537.36', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
94856.54,0.00,94856.54,USD,CRYPTO-001,MARGIN,USD,[],False,{}
94830.19,9221.10,85609.09,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '9221.10', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
94035.00,0.00,94035.00,USD,CRYPTO-001,MARGIN,USD,[],False,{}
94004.52,10668.09,83336.43,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '10668.09', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
93836.18,0.00,93836.18,USD,CRYPTO-001,MARGIN,USD,[],False,{}
93806.01,10559.93,83246.08,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '10559.93', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
89906.96,0.00,89906.96,USD,CRYPTO-001,MARGIN,USD,[],False,{}
89879.43,9635.77,80243.66,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '9635.77', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
96981.76,0.00,96981.76,USD,CRYPTO-001,MARGIN,USD,[],False,{}
96946.82,12228.38,84718.44,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '12228.38', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
105744.50,0.00,105744.50,USD,CRYPTO-001,MARGIN,USD,[],False,{}
105702.23,14794.69,90907.54,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '14794.69', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
107001.23,0.00,107001.23,USD,CRYPTO-001,MARGIN,USD,[],False,{}
106958.60,14919.75,92038.85,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '14919.75', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
110911.90,0.00,110911.90,USD,CRYPTO-001,MARGIN,USD,[],False,{}
110865.53,16229.01,94636.52,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '16229.01', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
106073.73,0.00,106073.73,USD,CRYPTO-001,MARGIN,USD,[],False,{}
106033.88,13945.94,92087.94,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '13945.94', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
103801.80,0.00,103801.80,USD,CRYPTO-001,MARGIN,USD,[],False,{}
103758.85,15033.41,88725.44,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '15033.41', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
103838.93,0.00,103838.93,USD,CRYPTO-001,MARGIN,USD,[],False,{}
103789.19,17409.85,86379.34,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '17409.85', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
122368.98,0.00,122368.98,USD,CRYPTO-001,MARGIN,USD,[],False,{}
122301.43,23642.01,98659.42,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '23642.01', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
120667.67,0.00,120667.67,USD,CRYPTO-001,MARGIN,USD,[],False,{}
120597.08,24705.76,95891.32,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '24705.76', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
121054.29,0.00,121054.29,USD,CRYPTO-001,MARGIN,USD,[],False,{}
120990.86,22199.17,98791.69,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '22199.17', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
121312.70,0.00,121312.70,USD,CRYPTO-001,MARGIN,USD,[],False,{}
121247.77,22724.32,98523.45,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '22724.32', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
120738.36,0.00,120738.36,USD,CRYPTO-001,MARGIN,USD,[],False,{}
120675.25,22089.63,98585.62,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '22089.63', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
121339.30,0.00,121339.30,USD,CRYPTO-001,MARGIN,USD,[],False,{}
121274.07,22831.05,98443.02,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '22831.05', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
117585.69,0.00,117585.69,USD,CRYPTO-001,MARGIN,USD,[],False,{}
117528.98,19846.79,97682.19,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '19846.79', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
116433.85,0.00,116433.85,USD,CRYPTO-001,MARGIN,USD,[],False,{}
116375.95,20264.81,96111.14,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '20264.81', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
110092.51,0.00,110092.51,USD,CRYPTO-001,MARGIN,USD,[],False,{}
110024.92,23654.84,86370.08,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '23654.84', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
108151.11,0.00,108151.11,USD,CRYPTO-001,MARGIN,USD,[],False,{}
108083.30,23734.67,84348.63,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '23734.67', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
105562.10,0.00,105562.10,USD,CRYPTO-001,MARGIN,USD,[],False,{}
105507.07,19259.61,86247.46,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '19259.61', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
109774.77,0.00,109774.77,USD,CRYPTO-001,MARGIN,USD,[],False,{}
109715.28,20822.71,88892.57,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '20822.71', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
110136.93,0.00,110136.93,USD,CRYPTO-001,MARGIN,USD,[],False,{}
110079.50,20100.86,89978.64,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '20100.86', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
110562.05,0.00,110562.05,USD,CRYPTO-001,MARGIN,USD,[],False,{}
110502.04,21001.79,89500.25,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21001.79', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
111195.56,0.00,111195.56,USD,CRYPTO-001,MARGIN,USD,[],False,{}
111133.32,21782.83,89350.49,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21782.83', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
116190.70,0.00,116190.70,USD,CRYPTO-001,MARGIN,USD,[],False,{}
116102.74,30784.53,85318.21,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '30784.53', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
126062.74,0.00,126062.74,USD,CRYPTO-001,MARGIN,USD,[],False,{}
125966.74,33600.76,92365.98,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '33600.76', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
121825.86,0.00,121825.86,USD,CRYPTO-001,MARGIN,USD,[],False,{}
121724.40,35510.74,86213.66,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '35510.74', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
121709.31,0.00,121709.31,USD,CRYPTO-001,MARGIN,USD,[],False,{}
121611.55,34214.58,87396.97,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '34214.58', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
122045.53,0.00,122045.53,USD,CRYPTO-001,MARGIN,USD,[],False,{}
121945.77,34914.92,87030.85,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '34914.92', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
119976.83,0.00,119976.83,USD,CRYPTO-001,MARGIN,USD,[],False,{}
119889.61,30527.77,89361.84,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '30527.77', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
117060.11,0.00,117060.11,USD,CRYPTO-001,MARGIN,USD,[],False,{}
116977.25,29001.77,87975.48,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '29001.77', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
115588.10,0.00,115588.10,USD,CRYPTO-001,MARGIN,USD,[],False,{}
115500.92,30511.99,84988.93,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '30511.99', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
118909.36,0.00,118909.36,USD,CRYPTO-001,MARGIN,USD,[],False,{}
118825.33,29411.85,89413.48,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '29411.85', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99785.38,0.00,99785.38,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99681.64,36310.62,63371.02,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36310.62', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
99833.50,0.00,99833.50,USD,CRYPTO-001,MARGIN,USD,[],False,{}
99724.46,38162.39,61562.07,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '38162.39', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
103221.95,0.00,103221.95,USD,CRYPTO-001,MARGIN,USD,[],False,{}
103115.86,37131.84,65984.02,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '37131.84', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
103628.95,0.00,103628.95,USD,CRYPTO-001,MARGIN,USD,[],False,{}
103521.99,37436.00,66085.99,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '37436.00', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
103543.33,0.00,103543.33,USD,CRYPTO-001,MARGIN,USD,[],False,{}
103434.38,38132.60,65301.78,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '38132.60', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
95579.24,0.00,95579.24,USD,CRYPTO-001,MARGIN,USD,[],False,{}
95462.74,40775.13,54687.61,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '40775.13', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
93122.85,0.00,93122.85,USD,CRYPTO-001,MARGIN,USD,[],False,{}
93011.05,39130.93,53880.12,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '39130.93', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
93480.43,0.00,93480.43,USD,CRYPTO-001,MARGIN,USD,[],False,{}
93371.62,38082.82,55288.80,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '38082.82', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
93834.74,0.00,93834.74,USD,CRYPTO-001,MARGIN,USD,[],False,{}
93724.09,38727.85,54996.24,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '38727.85', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
86342.14,0.00,86342.14,USD,CRYPTO-001,MARGIN,USD,[],False,{}
86249.19,32532.10,53717.09,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '32532.10', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
88187.87,0.00,88187.87,USD,CRYPTO-001,MARGIN,USD,[],False,{}
88097.48,31638.01,56459.47,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '31638.01', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
90122.00,0.00,90122.00,USD,CRYPTO-001,MARGIN,USD,[],False,{}
90033.51,30971.51,59062.00,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '30971.51', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
89067.84,0.00,89067.84,USD,CRYPTO-001,MARGIN,USD,[],False,{}
